date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:25:31	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2027%20Jan%202025%2011:55:27%20GMT	https://wpdemo.archiwp.com/engitech/home-16	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/home-16	(from https://wpdemo.archiwp.com/engitech/)
17:25:31	200051/200051	---MCZ	200	added ('OK')	text/html	date:Mon,%2027%20Jan%202025%2006:34:04%20GMT	https://wpdemo.archiwp.com/engitech/home-16/	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/home-16/index.html	(from https://wpdemo.archiwp.com/engitech/)
17:25:32	237947/237947	---MCZ	200	added ('OK')	text/html	date:Mon,%2027%20Jan%202025%2005:21:08%20GMT	https://wpdemo.archiwp.com/engitech/home-17/	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/home-17/index.html	(from https://wpdemo.archiwp.com/engitech/)
17:25:32	233275/233275	---MCZ	200	added ('OK')	text/html	date:Mon,%2027%20Jan%202025%2005:21:58%20GMT	https://wpdemo.archiwp.com/engitech/home-18/	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/home-18/index.html	(from https://wpdemo.archiwp.com/engitech/)
17:25:33	276783/276783	---MCZ	200	added ('OK')	text/html	date:Mon,%2027%20Jan%202025%2005:22:16%20GMT	https://wpdemo.archiwp.com/engitech/home-19/	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/home-19/index.html	(from https://wpdemo.archiwp.com/engitech/)
17:25:33	200189/200189	---MCZ	200	added ('OK')	text/html	date:Mon,%2027%20Jan%202025%2006:09:59%20GMT	https://wpdemo.archiwp.com/engitech/home-20/	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/home-20/index.html	(from https://wpdemo.archiwp.com/engitech/)
17:25:34	206431/206431	---MCZ	200	added ('OK')	text/html	date:Mon,%2027%20Jan%202025%2005:22:38%20GMT	https://wpdemo.archiwp.com/engitech/home-21/	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/home-21/index.html	(from https://wpdemo.archiwp.com/engitech/)
17:25:34	192195/192195	---MCZ	200	added ('OK')	text/html	date:Mon,%2027%20Jan%202025%2005:23:04%20GMT	https://wpdemo.archiwp.com/engitech/home-22/	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/home-22/index.html	(from https://wpdemo.archiwp.com/engitech/)
17:25:34	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2027%20Jan%202025%2011:55:31%20GMT	https://wpdemo.archiwp.com/engitech/home-23	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/home-23	(from https://wpdemo.archiwp.com/engitech/)
17:25:35	235778/235778	---MCZ	200	added ('OK')	text/html	date:Mon,%2027%20Jan%202025%2005:23:38%20GMT	https://wpdemo.archiwp.com/engitech/home-23/	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/home-23/index.html	(from https://wpdemo.archiwp.com/engitech/)
17:25:35	211067/211067	---MCZ	200	added ('OK')	text/html	date:Mon,%2027%20Jan%202025%2010:09:30%20GMT	https://wpdemo.archiwp.com/engitech/home-24/	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/home-24/index.html	(from https://wpdemo.archiwp.com/engitech/)
17:25:35	172426/172426	---MCZ	200	added ('OK')	text/html	date:Mon,%2027%20Jan%202025%2005:24:35%20GMT	https://wpdemo.archiwp.com/engitech/home-25/	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/home-25/index.html	(from https://wpdemo.archiwp.com/engitech/)
17:25:35	151272/151272	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2027%20Jan%202025%2011:55:35%20GMT	https://wpdemo.archiwp.com/engitech/404	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/404	(from https://wpdemo.archiwp.com/engitech/)
17:25:39	196087/196087	---MCZ	200	added ('OK')	text/html	date:Mon,%2027%20Jan%202025%2005:05:59%20GMT	https://wpdemo.archiwp.com/engitech/about-us/	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/about-us/index.html	(from https://wpdemo.archiwp.com/engitech/)
17:25:39	198540/198540	---MCZ	200	added ('OK')	text/html	date:Mon,%2027%20Jan%202025%2005:07:59%20GMT	https://wpdemo.archiwp.com/engitech/why-choose-us/	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/why-choose-us/index.html	(from https://wpdemo.archiwp.com/engitech/)
17:25:39	218205/218205	---MCZ	200	added ('OK')	text/html	date:Mon,%2027%20Jan%202025%2005:24:46%20GMT	https://wpdemo.archiwp.com/engitech/home-26/	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/home-26/index.html	(from https://wpdemo.archiwp.com/engitech/)
17:25:40	189628/189628	---MCZ	200	added ('OK')	text/html	date:Mon,%2027%20Jan%202025%2004:36:17%20GMT	https://wpdemo.archiwp.com/engitech/careers/	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/careers/index.html	(from https://wpdemo.archiwp.com/engitech/)
17:25:41	84624/84624	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Mar%202020%2007:04:30%20GMT	https://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2019/11/project11.jpg	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2019/11/project11.jpg	(from https://wpdemo.archiwp.com/engitech/)
17:25:41	171884/171884	---MCZ	200	added ('OK')	text/html	date:Mon,%2027%20Jan%202025%2008:27:09%20GMT	https://wpdemo.archiwp.com/engitech/single-career/	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/single-career/index.html	(from https://wpdemo.archiwp.com/engitech/)
17:25:43	155986/155986	---MCZ	200	added ('OK')	text/html	date:Mon,%2027%20Jan%202025%2009:26:10%20GMT	https://wpdemo.archiwp.com/engitech/job-apply/	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/job-apply/index.html	(from https://wpdemo.archiwp.com/engitech/)
17:25:43	67347/67347	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Mar%202020%2007:05:37%20GMT	https://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2019/11/project11-720x720.jpg	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2019/11/project11-720x720.jpg	(from https://wpdemo.archiwp.com/engitech/)
17:25:43	186145/186145	---MCZ	200	added ('OK')	text/html	date:Mon,%2027%20Jan%202025%2010:11:22%20GMT	https://wpdemo.archiwp.com/engitech/our-team/	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/our-team/index.html	(from https://wpdemo.archiwp.com/engitech/)
17:25:43	167836/167836	---MCZ	200	added ('OK')	text/html	date:Mon,%2027%20Jan%202025%2011:55:43%20GMT	https://wpdemo.archiwp.com/engitech/our-team/single-team/	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/our-team/single-team/index.html	(from https://wpdemo.archiwp.com/engitech/)
17:25:44	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2027%20Jan%202025%2011:55:44%20GMT	https://wpdemo.archiwp.com/engitech/checkout/	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/checkout/index.html	(from https://wpdemo.archiwp.com/engitech/)
17:25:45	187332/187332	---MCZ	200	added ('OK')	text/html	date:Mon,%2027%20Jan%202025%2007:15:00%20GMT	https://wpdemo.archiwp.com/engitech/shop/	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/shop/index.html	(from https://wpdemo.archiwp.com/engitech/)
17:25:45	115629/115629	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Mar%202020%2007:04:30%20GMT	https://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2019/11/project10.jpg	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2019/11/project10.jpg	(from https://wpdemo.archiwp.com/engitech/)
17:25:45	184602/184602	---MCZ	200	added ('OK')	text/html	date:Mon,%2027%20Jan%202025%2011:55:45%20GMT	https://wpdemo.archiwp.com/engitech/product/t-shirt-with-logo/	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/product/t-shirt-with-logo/index.html	(from https://wpdemo.archiwp.com/engitech/)
17:25:46	211886/211886	---MCZ	200	added ('OK')	text/html	date:Mon,%2027%20Jan%202025%2011:55:44%20GMT	https://wpdemo.archiwp.com/engitech/cart/	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/cart/index.html	(from https://wpdemo.archiwp.com/engitech/)
17:25:47	85826/85826	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Mar%202020%2007:05:38%20GMT	https://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2019/11/project10-720x720.jpg	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2019/11/project10-720x720.jpg	(from https://wpdemo.archiwp.com/engitech/)
17:25:48	182472/182472	---MCZ	200	added ('OK')	text/html	date:Mon,%2027%20Jan%202025%2011:55:47%20GMT	https://wpdemo.archiwp.com/engitech/typography/	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/typography/index.html	(from https://wpdemo.archiwp.com/engitech/)
17:25:48	175785/175785	---MCZ	200	added ('OK')	text/html	date:Mon,%2027%20Jan%202025%2006:09:51%20GMT	https://wpdemo.archiwp.com/engitech/faqs/	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/faqs/index.html	(from https://wpdemo.archiwp.com/engitech/)
17:25:48	232254/232254	---MCZ	200	added ('OK')	text/html	date:Mon,%2027%20Jan%202025%2005:25:21%20GMT	https://wpdemo.archiwp.com/engitech/elements/	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/elements/index.html	(from https://wpdemo.archiwp.com/engitech/)
17:25:48	141149/141149	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Mar%202020%2008:47:16%20GMT	https://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2019/11/project4.jpg	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2019/11/project4.jpg	(from https://wpdemo.archiwp.com/engitech/)
17:25:49	75161/75161	---MCZ	200	added ('OK')	text/html	date:Mon,%2027%20Jan%202025%2011:55:49%20GMT	https://wpdemo.archiwp.com/engitech/coming-soon/	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/coming-soon/index.html	(from https://wpdemo.archiwp.com/engitech/)
17:25:49	176118/176118	---MCZ	200	added ('OK')	text/html	date:Mon,%2027%20Jan%202025%2010:03:43%20GMT	https://wpdemo.archiwp.com/engitech/it-services/	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/it-services/index.html	(from https://wpdemo.archiwp.com/engitech/)
17:25:49	186222/186222	---MCZ	200	added ('OK')	text/html	date:Mon,%2027%20Jan%202025%2004:36:33%20GMT	https://wpdemo.archiwp.com/engitech/it-services/web-development/	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/it-services/web-development/index.html	(from https://wpdemo.archiwp.com/engitech/)
17:25:49	109093/109093	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Mar%202020%2008:47:16%20GMT	https://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2019/11/project4-720x720.jpg	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2019/11/project4-720x720.jpg	(from https://wpdemo.archiwp.com/engitech/)
17:25:50	192458/192458	---MCZ	200	added ('OK')	text/html	date:Mon,%2027%20Jan%202025%2007:36:43%20GMT	https://wpdemo.archiwp.com/engitech/it-services/mobile-development/	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/it-services/mobile-development/index.html	(from https://wpdemo.archiwp.com/engitech/)
17:25:51	60471/60471	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Mar%202020%2007:04:29%20GMT	https://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2019/11/project6.jpg	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2019/11/project6.jpg	(from https://wpdemo.archiwp.com/engitech/)
17:25:51	181471/181471	---MCZ	200	added ('OK')	text/html	date:Mon,%2027%20Jan%202025%2005:25:24%20GMT	https://wpdemo.archiwp.com/engitech/portfolio-grid/	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/portfolio-grid/index.html	(from https://wpdemo.archiwp.com/engitech/)
17:25:51	160607/160607	---MCZ	200	added ('OK')	text/html	date:Mon,%2027%20Jan%202025%2007:13:50%20GMT	https://wpdemo.archiwp.com/engitech/portfolio-slider/	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/portfolio-slider/index.html	(from https://wpdemo.archiwp.com/engitech/)
17:25:52	176082/176082	---MCZ	200	added ('OK')	text/html	date:Mon,%2027%20Jan%202025%2010:11:00%20GMT	https://wpdemo.archiwp.com/engitech/portfolio-masonry/	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/portfolio-masonry/index.html	(from https://wpdemo.archiwp.com/engitech/)
17:25:52	53093/53093	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Mar%202020%2007:05:46%20GMT	https://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2019/11/project6-720x720.jpg	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2019/11/project6-720x720.jpg	(from https://wpdemo.archiwp.com/engitech/)
17:25:52	180239/180239	---MCZ	200	added ('OK')	text/html	date:Mon,%2027%20Jan%202025%2011:55:52%20GMT	https://wpdemo.archiwp.com/engitech/portfolio-full-width/	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/portfolio-full-width/index.html	(from https://wpdemo.archiwp.com/engitech/)
17:25:52	174050/174050	---MCZ	200	added ('OK')	text/html	date:Mon,%2027%20Jan%202025%2006:08:02%20GMT	https://wpdemo.archiwp.com/engitech/portfolio/ecommerce-website/	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/portfolio/ecommerce-website/index.html	(from https://wpdemo.archiwp.com/engitech/)
17:25:52	41654/41654	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Mar%202020%2007:04:28%20GMT	https://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2019/11/project2.jpg	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2019/11/project2.jpg	(from https://wpdemo.archiwp.com/engitech/)
17:25:53	182539/182539	---MCZ	200	added ('OK')	text/html	date:Mon,%2027%20Jan%202025%2011:55:53%20GMT	https://wpdemo.archiwp.com/engitech/portfolio-no-gap/	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/portfolio-no-gap/index.html	(from https://wpdemo.archiwp.com/engitech/)
17:25:53	36720/36720	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Mar%202020%2007:05:48%20GMT	https://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2019/11/project2-720x720.jpg	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2019/11/project2-720x720.jpg	(from https://wpdemo.archiwp.com/engitech/)
17:25:53	168405/168405	---MCZ	200	added ('OK')	text/html	date:Mon,%2027%20Jan%202025%2008:33:20%20GMT	https://wpdemo.archiwp.com/engitech/portfolio/mobile-coin-view-app/	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/portfolio/mobile-coin-view-app/index.html	(from https://wpdemo.archiwp.com/engitech/)
17:25:54	171610/171610	---MCZ	200	added ('OK')	text/html	date:Mon,%2027%20Jan%202025%2008:33:20%20GMT	https://wpdemo.archiwp.com/engitech/portfolio/corporate-website/	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/portfolio/corporate-website/index.html	(from https://wpdemo.archiwp.com/engitech/)
17:25:54	99567/99567	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Mar%202020%2008:46:47%20GMT	https://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2019/11/project1.jpg	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2019/11/project1.jpg	(from https://wpdemo.archiwp.com/engitech/)
17:25:55	176689/176689	---MCZ	200	added ('OK')	text/html	date:Mon,%2027%20Jan%202025%2006:09:13%20GMT	https://wpdemo.archiwp.com/engitech/plan-your-project-with-your-software/	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/plan-your-project-with-your-software/index.html	(from https://wpdemo.archiwp.com/engitech/)
17:25:55	82194/82194	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Mar%202020%2008:46:47%20GMT	https://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2019/11/project1-720x720.jpg	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2019/11/project1-720x720.jpg	(from https://wpdemo.archiwp.com/engitech/)
17:25:57	68/68	---M--	200	added ('OK')	image/png	date:Fri,%2024%20May%202024%2008:52:45%20GMT	http://wpdemo.archiwp.com/engitech/wp-content/plugins/revslider/sr6/assets/assets/dummy.png	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/wp-content/plugins/revslider/sr6/assets/assets/dummy.png	(from https://wpdemo.archiwp.com/engitech/)
17:25:58	157632/157632	---MCZ	200	added ('OK')	text/html	date:Mon,%2027%20Jan%202025%2006:46:03%20GMT	https://wpdemo.archiwp.com/engitech/contacts/	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/contacts/index.html	(from https://wpdemo.archiwp.com/engitech/)
17:25:58	246175/246175	---MCZ	200	added ('OK')	text/html	date:Mon,%2027%20Jan%202025%2011:55:55%20GMT	https://wpdemo.archiwp.com/engitech/blog/	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/blog/index.html	(from https://wpdemo.archiwp.com/engitech/)
17:25:58	170171/170171	---MCZ	200	added ('OK')	text/html	date:Mon,%2027%20Jan%202025%2011:55:55%20GMT	https://wpdemo.archiwp.com/engitech/blog-grid/	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/blog-grid/index.html	(from https://wpdemo.archiwp.com/engitech/)
17:25:59	47100/47100	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2002%20Mar%202020%2007:27:15%20GMT	https://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2020/03/client2.svg	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2020/03/client2.svg	(from https://wpdemo.archiwp.com/engitech/)
17:25:59	43195/43195	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2002%20Mar%202020%2007:27:13%20GMT	https://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2020/03/client1.svg	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2020/03/client1.svg	(from https://wpdemo.archiwp.com/engitech/)
17:25:59	41248/41248	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2002%20Mar%202020%2007:27:15%20GMT	https://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2020/03/client3.svg	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2020/03/client3.svg	(from https://wpdemo.archiwp.com/engitech/)
17:25:59	1710/1710	---M--	200	added ('OK')	image/png	date:Mon,%2002%20Mar%202020%2008:48:18%20GMT	https://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2020/03/client4.png	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2020/03/client4.png	(from https://wpdemo.archiwp.com/engitech/)
17:26:00	40027/40027	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2002%20Mar%202020%2007:27:17%20GMT	https://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2020/03/client5.svg	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2020/03/client5.svg	(from https://wpdemo.archiwp.com/engitech/)
17:26:00	43446/43446	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2002%20Mar%202020%2007:27:18%20GMT	https://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2020/03/client6.svg	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2020/03/client6.svg	(from https://wpdemo.archiwp.com/engitech/)
17:26:00	208843/208843	---M--	200	added ('OK')	image/png	date:Mon,%2002%20Mar%202020%2007:04:39%20GMT	https://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2020/02/image1-home1.png	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2020/02/image1-home1.png	(from https://wpdemo.archiwp.com/engitech/)
17:26:00	56336/56336	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Mar%202020%2008:46:47%20GMT	https://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2019/11/project1-720x520.jpg	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2019/11/project1-720x520.jpg	(from https://wpdemo.archiwp.com/engitech/)
17:26:01	173569/173569	---MCZ	200	added ('OK')	text/html	date:Mon,%2027%20Jan%202025%2006:26:00%20GMT	https://wpdemo.archiwp.com/engitech/portfolio/app-for-virtual-reality/	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/portfolio/app-for-virtual-reality/index.html	(from https://wpdemo.archiwp.com/engitech/)
17:26:01	76874/76874	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Mar%202020%2008:47:03%20GMT	https://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2019/11/project3-720x520.jpg	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2019/11/project3-720x520.jpg	(from https://wpdemo.archiwp.com/engitech/)
